id,label
468,2
469,6
470,6
471,4
472,2
473,3
474,5
475,0
476,5
477,0
478,6
479,6
480,3
481,0
482,2
483,6
484,6
485,2
486,0
487,6
488,0
489,4
490,6
491,3
492,0
493,3
494,2
495,5
496,6
497,4
498,4
499,0
500,0
501,3
502,3
503,2
504,3
505,5
506,3
507,6
508,2
509,5
510,5
511,3
512,3
513,2
514,3
515,0
516,0
517,3
518,2
519,3
520,4
521,6
522,1
523,5
524,0
525,3
526,2
527,2
528,4
529,5
530,6
531,0
532,4
533,3
534,6
535,4
536,5
537,3
538,3
539,3
540,6
541,4
542,3
543,6
544,0
545,6
546,6
547,2
548,3
549,4
550,2
551,2
552,3
553,0
554,3
555,0
556,5
557,0
558,3
559,5
560,3
561,3
562,2
563,4
564,6
565,3
566,4
567,3
568,2
569,3
570,2
571,4
572,5
573,3
574,5
575,2
576,3
577,5
578,0
579,0
580,3
581,0
582,6
583,6
584,3
585,4
586,4
587,0
588,3
589,0
590,3
591,5
592,6
593,6
594,3
595,4
596,3
597,5
598,3
599,6
600,4
601,3
602,6
603,2
604,3
605,3
606,3
607,6
608,3
609,3
610,3
611,5
612,3
613,6
614,2
615,2
616,3
617,0
618,5
619,6
620,3
621,6
622,2
623,5
624,6
625,6
626,6
627,6
628,2
629,5
630,3
631,4
632,3
633,0
634,2
635,0
636,0
637,4
638,5
639,3
640,4
641,4
642,3
643,6
644,0
645,2
646,3
647,3
648,4
649,2
650,5
651,5
652,5
653,5
654,0
655,2
656,6
657,6
658,6
659,0
660,0
661,3
662,2
663,3
664,6
665,3
666,2
667,0
668,4
669,0
670,0
671,4
672,3
673,3
674,3
675,2
676,2
677,6
678,3
679,5
680,3
681,3
682,0
683,3
684,3
685,3
686,0
687,4
688,6
689,0
690,3
691,4
692,2
693,3
694,2
695,0
696,3
697,0
698,5
699,4
700,5
701,3
702,2
703,3
704,0
705,2
706,0
707,3
708,2
709,0
710,6
711,5
712,5
713,0
714,3
715,5
716,6
717,5
718,3
719,3
720,6
721,5
722,6
723,5
724,5
725,3
726,2
727,2
728,6
729,4
730,2
731,5
732,2
733,4
734,5
735,3
736,4
737,6
738,3
739,2
740,0
741,2
742,2
743,3
744,4
745,5
746,3
747,4
748,3
749,3
750,2
751,2
752,0
753,3
754,2
755,4
756,3
757,2
758,2
759,4
760,6
761,3
762,5
763,3
764,3
765,3
766,3
767,6
768,0
769,3
770,3
771,0
772,3
773,3
774,5
775,4
776,0
777,3
778,4
779,2
780,2
781,5
782,3
783,4
784,4
785,2
786,2
787,3
788,4
789,6
790,3
791,2
792,3
793,4
794,2
795,5
796,2
797,0
798,4
799,3
800,3
801,2
802,3
803,6
804,2
805,5
806,4
807,2
808,3
809,2
810,6
811,3
812,4
813,6
814,2
815,3
816,2
817,2
818,5
819,6
820,3
821,2
822,3
823,3
824,3
825,0
826,4
827,0
828,4
829,5
830,2
831,6
832,3
833,2
834,3
835,3
836,4
837,4
838,6
839,2
840,3
841,0
842,0
843,6
844,3
845,3
846,3
847,6
848,3
849,4
850,2
851,2
852,4
853,2
854,3
855,2
856,5
857,6
858,5
859,3
860,3
861,2
862,4
863,3
864,2
865,0
866,6
867,5
868,0
869,3
870,6
871,0
872,4
873,3
874,2
875,3
876,6
877,3
878,0
879,5
880,6
881,4
882,3
883,3
884,6
885,3
886,4
887,4
888,0
889,0
890,4
891,6
892,3
893,2
894,3
895,4
896,0
897,6
898,0
899,3
900,3
901,2
902,4
903,6
904,6
905,4
906,4
907,3
908,5
909,5
910,4
911,4
912,3
913,5
914,3
915,3
916,3
917,5
918,4
919,0
920,2
921,0
922,6
923,0
924,2
925,6
926,0
927,4
928,2
929,4
930,0
931,3
932,2
933,4
934,5
935,4
936,3
937,0
938,6
939,3
940,3
941,0
942,3
943,4
944,3
945,3
946,4
947,0
948,3
949,6
950,6
951,4
952,4
953,0
954,6
955,6
956,0
957,4
958,0
959,0
960,5
961,3
962,0
963,5
964,6
965,2
966,6
967,6
968,3
969,2
970,2
971,5
972,0
973,4
974,6
975,3
976,6
977,6
978,3
979,6
980,3
981,3
982,3
983,3
984,5
985,2
986,0
987,5
988,4
989,3
990,2
991,4
992,2
993,6
994,3
995,1
996,4
997,5
998,6
999,4
1000,3
1001,4
1002,6
1003,3
1004,6
1005,4
1006,3
1007,5
1008,2
1009,6
1010,5
1011,0
1012,3
1013,2
1014,3
1015,0
1016,3
1017,6
1018,4
1019,2
1020,5
1021,3
1022,3
1023,5
1024,2
1025,2
1026,0
1027,6
1028,6
1029,5
1030,0
1031,3
1032,3
1033,3
1034,6
1035,6
1036,5
1037,3
1038,3
1039,3
1040,4
1041,0
1042,2
1043,3
1044,6
1045,4
1046,3
1047,3
1048,5
1049,6
1050,2
1051,4
1052,3
1053,0
1054,3
1055,6
1056,4
1057,6
1058,3
1059,2
1060,3
1061,0
1062,0
1063,3
1064,0
1065,4
1066,4
1067,0
1068,4
1069,3
1070,3
1071,0
1072,5
1073,3
1074,3
1075,5
1076,3
1077,3
1078,3
1079,2
1080,0
1081,5
1082,6
1083,3
1084,5
1085,3
1086,6
1087,4
1088,6
1089,0
1090,0
1091,6
1092,3
1093,2
1094,6
1095,3
1096,3
1097,5
1098,5
1099,2
1100,2
1101,6
1102,3
1103,5
1104,2
1105,2
1106,0
1107,4
1108,3
1109,3
1110,6
1111,3
1112,3
1113,6
1114,5
1115,0
1116,4
1117,4
1118,0
1119,2
1120,6
1121,3
1122,6
1123,3
1124,0
1125,4
1126,4
1127,0
1128,4
1129,5
1130,5
1131,6
1132,0
1133,3
1134,5
1135,3
1136,4
1137,5
1138,6
1139,6
1140,6
1141,2
1142,3
1143,3
1144,6
1145,0
1146,4
1147,5
1148,2
1149,5
1150,2
1151,3
1152,4
1153,0
1154,0
1155,4
1156,2
1157,6
1158,5
1159,2
1160,3
1161,5
1162,6
1163,3
1164,2
1165,0
1166,5
1167,2
1168,4
1169,6
1170,0
1171,0
1172,4
1173,4
1174,4
1175,3
1176,3
1177,6
1178,3
1179,2
1180,3
1181,4
1182,6
1183,3
1184,3
1185,5
1186,3
1187,3
1188,5
1189,0
1190,6
1191,0
1192,6
1193,3
1194,4
1195,5
1196,2
1197,3
1198,2
1199,3
1200,4
1201,2
1202,6
1203,6
1204,2
1205,0
1206,6
1207,0
1208,3
1209,0
1210,4
1211,4
1212,3
1213,5
1214,0
1215,4
1216,6
1217,6
1218,0
1219,3
1220,3
1221,0
1222,0
1223,0
1224,6
1225,2
1226,3
1227,4
1228,3
1229,0
1230,4
1231,5
1232,6
1233,2
1234,0
1235,3
1236,5
1237,2
1238,6
1239,2
1240,2
1241,5
1242,2
1243,0
1244,4
1245,6
1246,3
1247,3
1248,0
1249,4
1250,0
1251,6
1252,4
1253,2
1254,3
1255,4
1256,3
1257,3
1258,0
1259,2
1260,4
1261,5
1262,5
1263,3
1264,3
1265,6
1266,6
1267,0
1268,4
1269,4
1270,3
1271,3
1272,6
1273,4
1274,4
1275,3
1276,6
1277,3
1278,0
1279,4
1280,0
1281,6
1282,6
1283,5
1284,2
1285,6
1286,4
1287,3
1288,5
1289,6
1290,3
1291,6
1292,3
1293,6
1294,6
1295,3
1296,4
1297,3
1298,2
1299,4
1300,6
1301,6
1302,4
1303,0
1304,3
1305,6
1306,4
1307,3
1308,3
1309,3
1310,6
1311,0
1312,3
1313,5
1314,4
1315,0
1316,0
1317,3
1318,4
1319,0
1320,3
1321,4
1322,0
1323,3
1324,3
1325,4
1326,3
1327,0
1328,3
1329,4
1330,3
1331,4
1332,3
1333,3
1334,3
1335,5
1336,3
1337,3
1338,2
1339,6
1340,2
1341,4
1342,2
1343,3
1344,6
1345,3
1346,6
1347,6
1348,3
1349,2
1350,3
1351,4
1352,3
1353,2
1354,0
1355,6
1356,0
1357,5
1358,3
1359,2
1360,4
1361,3
1362,3
1363,0
1364,5
1365,4
1366,2
1367,6
1368,4
1369,0
1370,4
1371,6
1372,0
1373,3
1374,2
1375,3
1376,2
1377,3
1378,5
1379,4
1380,4
1381,3
1382,3
1383,3
1384,2
1385,3
1386,0
1387,4
1388,5
1389,0
1390,6
1391,3
1392,3
1393,5
1394,3
1395,5
1396,3
1397,6
1398,5
1399,2
1400,3
1401,3
1402,3
1403,6
1404,3
1405,6
1406,3
1407,6
1408,5
1409,4
1410,3
1411,2
1412,5
1413,3
1414,0
1415,3
1416,3
1417,3
1418,3
1419,3
1420,0
1421,6
1422,0
1423,3
1424,3
1425,2
1426,2
1427,0
1428,5
1429,6
1430,6
1431,6
1432,3
1433,2
1434,6
1435,6
1436,4
1437,2
1438,4
1439,2
1440,6
1441,4
1442,6
1443,0
1444,0
1445,0
1446,3
1447,3
1448,5
1449,4
1450,4
1451,6
1452,4
1453,2
1454,2
1455,4
1456,3
1457,5
1458,2
1459,3
1460,4
1461,2
1462,5
1463,6
1464,4
1465,2
1466,4
1467,3
1468,0
1469,6
1470,3
1471,0
1472,4
1473,2
1474,3
1475,3
1476,4
1477,3
1478,2
1479,3
1480,3
1481,3
1482,3
1483,3
1484,6
1485,3
1486,5
1487,3
1488,3
1489,3
1490,4
1491,5
1492,3
1493,5
1494,3
1495,3
1496,6
1497,6
1498,3
1499,4
1500,2
1501,6
1502,0
1503,0
1504,4
1505,4
1506,5
1507,5
1508,2
1509,0
1510,6
1511,3
1512,3
1513,0
1514,0
1515,3
1516,6
1517,6
1518,2
1519,2
1520,2
1521,4
1522,0
1523,0
1524,6
1525,0
1526,0
1527,3
1528,6
1529,3
1530,4
1531,4
1532,4
1533,3
1534,4
1535,3
1536,6
1537,3
1538,5
1539,4
1540,0
1541,3
1542,5
1543,5
1544,0
1545,4
1546,6
1547,3
1548,3
1549,0
1550,6
1551,0
1552,0
1553,4
1554,0
1555,0
1556,2
1557,6
1558,6
1559,6
1560,6
1561,2
1562,0
1563,0
1564,2
1565,6
1566,4
1567,3
1568,5
1569,3
1570,0
1571,4
1572,2
1573,5
1574,6
1575,6
1576,2
1577,2
1578,4
1579,3
1580,0
1581,6
1582,4
1583,0
1584,2
1585,4
1586,6
1587,6
1588,6
1589,4
1590,2
1591,5
1592,6
1593,2
1594,2
1595,2
1596,2
1597,3
1598,3
1599,3
1600,2
1601,3
1602,4
1603,3
1604,0
1605,4
1606,3
1607,0
1608,3
1609,3
1610,5
1611,6
1612,0
1613,6
1614,5
1615,0
1616,3
1617,0
1618,0
1619,6
1620,4
1621,5
1622,4
1623,3
1624,3
1625,3
1626,5
1627,3
1628,5
1629,3
1630,4
1631,2
1632,2
1633,6
1634,3
1635,4
1636,3
1637,2
1638,6
1639,6
1640,4
1641,3
1642,3
1643,0
1644,0
1645,6
1646,4
1647,2
1648,2
1649,3
1650,3
1651,3
1652,4
1653,3
1654,3
1655,5
1656,3
1657,6
1658,5
1659,3
1660,3
1661,5
1662,3
1663,2
1664,2
1665,4
1666,2
1667,6
1668,5
1669,5
1670,2
1671,2
1672,2
1673,5
1674,2
1675,3
1676,0
1677,4
1678,3
1679,3
1680,6
1681,3
1682,3
1683,3
1684,3
1685,0
1686,5
1687,3
1688,4
1689,3
1690,4
1691,0
1692,6
1693,3
1694,6
1695,3
1696,0
1697,3
1698,5
1699,3
1700,3
1701,2
1702,2
1703,3
1704,0
1705,6
1706,6
1707,3
1708,4
1709,3
1710,6
1711,4
1712,4
1713,6
1714,2
1715,2
1716,3
1717,4
1718,2
1719,6
1720,6
1721,0
1722,6
1723,3
1724,1
1725,6
1726,5
1727,4
1728,6
1729,6
1730,6
1731,3
1732,4
1733,3
1734,5
1735,6
1736,6
1737,5
1738,0
1739,0
1740,5
1741,4
1742,5
1743,3
1744,3
1745,4
1746,5
1747,6
1748,0
1749,3
1750,2
1751,0
1752,3
1753,2
1754,5
1755,6
1756,4
1757,6
1758,6
1759,6
1760,0
1761,6
1762,5
1763,3
1764,6
1765,3
1766,2
1767,2
1768,3
1769,3
1770,6
1771,4
1772,0
1773,3
1774,2
1775,6
1776,0
1777,5
1778,4
1779,6
1780,4
1781,6
1782,5
1783,2
1784,2
1785,2
1786,3
1787,3
1788,5
1789,5
1790,6
1791,4
1792,3
1793,6
1794,5
1795,3
1796,3
1797,5
1798,3
1799,2
1800,3
1801,5
1802,0
1803,6
1804,6
1805,0
1806,0
1807,6
1808,0
1809,4
1810,6
1811,0
1812,2
1813,4
1814,3
1815,0
1816,3
1817,3
1818,5
1819,3
1820,6
1821,4
1822,0
1823,5
1824,3
1825,2
1826,2
1827,6
1828,3
1829,2
1830,6
1831,0
1832,2
1833,2
1834,4
1835,4
1836,3
1837,3
1838,4
1839,3
1840,2
1841,3
1842,3
1843,3
1844,5
1845,3
1846,4
1847,2
1848,6
1849,3
1850,3
1851,4
1852,6
1853,4
1854,5
1855,0
1856,3
1857,2
1858,5
1859,6
1860,6
1861,4
1862,4
1863,5
1864,3
1865,3
1866,6
1867,6
1868,3
1869,3
1870,3
1871,0
1872,3
1873,3
1874,2
1875,6
1876,3
1877,6
1878,4
1879,3
1880,0
1881,2
1882,0
1883,6
1884,3
1885,0
1886,6
1887,2
1888,4
1889,2
1890,4
1891,6
1892,3
1893,0
1894,3
1895,5
1896,6
1897,3
1898,4
1899,2
1900,3
1901,6
1902,4
1903,5
1904,3
1905,2
1906,2
1907,4
1908,4
1909,5
1910,5
1911,3
1912,3
1913,0
1914,0
1915,3
1916,6
1917,0
1918,6
1919,0
1920,5
1921,5
1922,4
1923,2
1924,5
1925,2
1926,3
1927,3
1928,4
1929,6
1930,3
1931,0
1932,6
1933,0
1934,2
1935,0
1936,3
1937,2
1938,0
1939,6
1940,3
1941,0
1942,2
1943,2
1944,3
1945,0
1946,2
1947,2
1948,3
1949,3
1950,5
1951,0
1952,4
1953,3
1954,4
1955,2
1956,3
1957,3
1958,3
1959,3
1960,6
1961,0
1962,2
1963,2
1964,6
1965,3
1966,0
1967,6
1968,2
1969,4
1970,6
1971,2
1972,6
1973,6
1974,3
1975,0
1976,0
1977,5
1978,3
1979,3
1980,5
1981,3
1982,2
1983,0
1984,4
1985,3
1986,6
1987,5
1988,6
1989,4
1990,3
1991,3
1992,5
1993,0
1994,3
1995,6
1996,4
1997,2
1998,4
1999,4
2000,0
2001,3
2002,6
2003,0
2004,6
2005,5
2006,6
2007,2
2008,6
2009,4
2010,3
2011,5
2012,0
2013,3
2014,0
2015,3
2016,3
2017,3
2018,4
2019,6
2020,3
2021,0
2022,4
2023,0
2024,5
2025,0
2026,3
2027,0
2028,5
2029,2
2030,6
2031,3
2032,6
2033,6
2034,3
2035,2
2036,4
2037,6
2038,2
2039,5
2040,4
2041,4
2042,6
2043,6
2044,3
2045,6
2046,6
2047,6
2048,5
2049,4
2050,3
2051,3
2052,0
2053,3
2054,3
2055,0
2056,2
2057,2
2058,3
2059,5
2060,4
2061,0
2062,3
2063,2
2064,5
2065,3
2066,3
2067,3
2068,4
2069,5
2070,4
2071,2
2072,3
2073,3
2074,2
2075,3
2076,2
2077,6
2078,5
2079,6
2080,3
2081,3
2082,4
2083,3
2084,6
2085,2
2086,0
2087,4
2088,3
2089,6
2090,2
2091,3
2092,6
2093,3
2094,6
2095,6
2096,3
2097,3
2098,6
2099,2
2100,4
2101,6
2102,5
2103,4
2104,0
2105,5
2106,4
2107,3
2108,6
2109,0
2110,6
2111,6
2112,4
2113,2
2114,6
2115,0
2116,3
2117,0
2118,3
2119,3
2120,2
2121,3
2122,3
2123,0
2124,4
2125,5
2126,3
2127,2
2128,5
2129,2
2130,3
2131,2
2132,0
2133,3
2134,0
2135,4
2136,6
2137,2
2138,3
2139,5
2140,4
2141,4
2142,3
2143,5
2144,2
2145,6
2146,0
2147,2
2148,3
2149,0
2150,6
2151,6
2152,3
2153,5
2154,5
2155,5
2156,5
2157,3
2158,6
2159,2
2160,2
2161,2
2162,6
2163,0
2164,3
2165,3
2166,2
2167,5
2168,2
2169,4
2170,3
2171,3
2172,4
2173,4
2174,0
2175,6
2176,2
2177,2
2178,3
2179,6
2180,3
2181,2
2182,4
2183,4
2184,4
2185,0
2186,2
2187,4
2188,6
2189,3
2190,3
2191,3
2192,3
2193,4
2194,3
2195,3
2196,0
2197,6
2198,2
2199,3
2200,3
2201,3
2202,0
2203,3
2204,6
2205,3
2206,3
2207,4
2208,2
2209,6
2210,6
2211,2
2212,6
2213,3
2214,3
2215,2
2216,4
2217,3
2218,3
2219,2
2220,2
2221,2
2222,3
2223,0
2224,3
2225,2
2226,3
2227,2
2228,3
2229,6
2230,4
2231,6
2232,2
2233,0
2234,6
2235,5
2236,4
2237,2
2238,0
2239,4
2240,0
2241,3
2242,6
2243,5
2244,4
2245,3
2246,0
2247,5
2248,2
2249,4
2250,5
2251,5
2252,4
2253,3
2254,5
2255,3
2256,0
2257,4
2258,3
2259,6
2260,2
2261,6
2262,0
2263,6
2264,4
2265,2
2266,4
2267,3
2268,3
2269,6
2270,3
2271,4
2272,3
2273,2
2274,0
2275,3
2276,4
2277,3
2278,2
2279,3
2280,5
2281,3
2282,0
2283,6
2284,5
2285,5
2286,2
2287,2
2288,3
2289,4
2290,3
2291,2
2292,6
2293,6
2294,0
2295,3
2296,0
2297,3
2298,3
2299,3
2300,6
2301,4
2302,6
2303,3
2304,4
2305,3
2306,2
2307,0
2308,4
2309,3
2310,3
2311,0
2312,3
2313,4
2314,3
2315,5
2316,2
2317,0
2318,3
2319,3
2320,3
2321,5
2322,5
2323,0
2324,2
2325,0
2326,5
2327,4
2328,4
2329,3
2330,3
2331,3
2332,3
2333,0
2334,2
2335,3
2336,4
2337,0
2338,6
2339,3
2340,5
2341,0
2342,3
2343,4
2344,3
2345,3
2346,2
2347,3
2348,6
2349,4
2350,3
2351,2
2352,6
2353,2
2354,4
2355,5
2356,1
2357,3
2358,6
2359,2
2360,2
2361,4
2362,2
2363,3
2364,3
2365,2
2366,4
2367,0
2368,6
2369,3
2370,0
2371,2
2372,5
2373,6
2374,2
2375,3
2376,3
2377,6
2378,4
2379,2
2380,2
2381,3
2382,5
2383,3
2384,3
2385,3
2386,5
2387,6
2388,3
2389,5
2390,2
2391,3
2392,6
2393,3
2394,6
2395,4
2396,3
2397,3
2398,0
2399,1
2400,4
2401,3
2402,3
2403,2
2404,4
2405,3
2406,6
2407,4
2408,4
2409,3
2410,2
2411,6
2412,2
2413,3
2414,3
2415,3
2416,6
2417,2
2418,5
2419,3
2420,2
2421,4
2422,0
2423,5
2424,3
2425,0
2426,4
2427,3
2428,2
2429,0
2430,2
2431,4
2432,3
2433,6
2434,6
2435,6
2436,3
2437,2
2438,0
2439,3
2440,5
2441,6
2442,3
2443,6
2444,4
2445,3
2446,0
2447,4
2448,6
2449,3
2450,5
2451,6
2452,4
2453,3
2454,5
2455,4
2456,4
2457,5
2458,6
2459,4
2460,6
2461,0
2462,2
2463,2
2464,3
2465,4
2466,0
2467,4
2468,2
2469,0
2470,6
2471,4
2472,5
2473,6
2474,3
2475,5
2476,3
2477,6
2478,2
2479,0
2480,3
2481,3
2482,5
2483,4
2484,6
2485,4
2486,3
2487,4
2488,2
2489,3
2490,3
2491,6
2492,3
2493,2
2494,6
2495,4
2496,0
2497,3
2498,3
2499,3
2500,4
2501,0
2502,5
2503,4
2504,6
2505,0
2506,2
2507,3
2508,2
2509,3
2510,3
2511,5
2512,3
2513,3
2514,6
2515,5
2516,0
2517,6
2518,0
2519,5
2520,6
2521,2
2522,6
2523,3
2524,0
2525,2
2526,6
2527,4
2528,5
2529,5
2530,0
2531,4
2532,3
2533,3
2534,4
2535,2
2536,6
2537,3
2538,3
2539,6
2540,3
2541,3
2542,4
2543,5
2544,6
2545,3
2546,3
2547,4
2548,6
2549,2
2550,6
2551,0
2552,2
2553,3
2554,3
2555,4
2556,3
2557,4
2558,0
2559,3
2560,2
2561,2
2562,6
2563,3
2564,5
2565,6
2566,5
2567,3
2568,4
2569,4
2570,3
2571,2
2572,0
2573,0
2574,3
2575,2
2576,6
2577,0
2578,2
2579,3
2580,5
2581,4
2582,3
2583,3
2584,5
2585,3
2586,0
2587,6
2588,4
2589,6
2590,5
2591,3
2592,3
2593,4
2594,3
2595,3
2596,5
2597,3
2598,3
2599,2
2600,6
2601,3
2602,2
2603,0
2604,5
2605,3
2606,6
2607,3
2608,3
2609,0
2610,3
2611,3
2612,3
2613,0
2614,3
2615,2
2616,0
2617,0
2618,5
2619,3
2620,3
2621,6
2622,6
2623,3
2624,2
2625,3
2626,5
2627,4
2628,5
2629,6
2630,3
2631,6
2632,4
2633,0
2634,6
2635,5
2636,0
2637,2
2638,5
2639,3
2640,0
2641,3
2642,6
2643,2
2644,3
2645,5
2646,6
2647,6
2648,0
2649,5
2650,5
2651,5
2652,4
2653,4
2654,3
2655,3
2656,4
2657,3
2658,3
2659,2
2660,2
2661,6
2662,6
2663,6
2664,3
2665,2
2666,4
2667,5
2668,3
2669,2
2670,6
2671,6
2672,4
2673,4
2674,2
2675,2
2676,6
2677,2
2678,6
2679,3
2680,3
2681,3
2682,3
2683,0
2684,4
2685,6
2686,2
2687,0
2688,2
2689,3
2690,0
2691,3
2692,0
2693,0
2694,4
2695,3
2696,3
2697,3
2698,2
2699,4
2700,4
2701,3
2702,3
2703,0
2704,5
2705,6
2706,3
2707,4
2708,2
2709,3
2710,3
2711,6
2712,4
2713,3
2714,5
2715,5
2716,6
2717,3
2718,3
2719,6
2720,4
2721,0
2722,6
2723,0
2724,0
2725,3
2726,0
2727,3
2728,6
2729,3
2730,0
2731,4
2732,3
2733,0
2734,2
2735,3
2736,3
2737,2
2738,2
2739,5
2740,3
2741,5
2742,3
2743,3
2744,3
2745,2
2746,4
2747,2
2748,2
2749,3
2750,5
2751,3
2752,3
2753,3
2754,4
2755,2
2756,0
2757,4
2758,3
2759,3
2760,5
2761,0
2762,5
2763,4
2764,0
2765,2
2766,0
2767,4
2768,0
2769,4
2770,0
2771,5
2772,6
2773,6
2774,5
2775,2
2776,2
2777,3
2778,3
2779,3
2780,5
2781,3
2782,3
2783,0
2784,6
2785,0
2786,3
2787,0
2788,2
2789,2
2790,4
2791,4
2792,3
2793,0
2794,3
2795,3
2796,6
2797,3
2798,3
2799,3
2800,3
2801,3
2802,3
2803,6
2804,2
2805,5
2806,5
2807,6
2808,5
2809,6
2810,6
2811,3
2812,3
2813,3
2814,6
2815,0
2816,0
2817,3
2818,2
2819,3
2820,5
2821,3
2822,3
2823,0
2824,5
2825,0
2826,4
2827,4
2828,2
2829,3
2830,3
2831,6
2832,3
2833,5
2834,5
2835,0
2836,4
2837,6
2838,6
2839,5
2840,6
2841,6
2842,2
2843,0
2844,3
2845,3
2846,4
2847,3
2848,5
2849,0
2850,6
2851,6
2852,5
2853,3
2854,0
2855,6
2856,6
2857,0
2858,6
2859,2
2860,2
2861,2
2862,3
2863,5
2864,6
2865,0
2866,0
2867,3
2868,5
2869,0
2870,3
2871,2
2872,4
2873,3
2874,3
2875,6
2876,3
2877,6
2878,0
2879,5
2880,3
2881,3
2882,3
2883,3
2884,5
2885,3
2886,2
2887,2
2888,2
2889,6
2890,6
2891,2
2892,3
2893,2
2894,5
2895,6
2896,6
2897,3
2898,6
2899,3
2900,3
2901,3
2902,2
2903,3
2904,4
2905,0
2906,5
2907,5
2908,6
2909,4
2910,4
2911,5
2912,2
2913,6
2914,6
2915,4
2916,6
2917,0
2918,4
2919,4
2920,6
2921,2
2922,6
2923,3
2924,3
2925,3
2926,2
2927,6
2928,3
2929,2
2930,4
2931,6
2932,3
2933,4
2934,0
2935,2
2936,3
2937,4
2938,3
2939,6
2940,2
2941,2
2942,2
2943,3
2944,0
2945,3
2946,6
2947,2
2948,3
2949,4
2950,5
2951,3
2952,4
2953,4
2954,4
2955,3
2956,3
2957,6
2958,6
2959,3
2960,3
2961,2
2962,0
2963,3
2964,3
2965,0
2966,0
2967,4
2968,2
2969,3
2970,4
2971,6
2972,2
2973,3
2974,6
2975,3
2976,6
2977,2
2978,4
2979,6
2980,6
2981,3
2982,3
2983,2
2984,2
2985,5
2986,0
2987,3
2988,3
2989,2
2990,5
2991,2
2992,3
2993,3
2994,2
2995,3
2996,6
2997,0
