id,label
503,4
504,2
505,3
506,5
507,3
508,6
509,4
510,5
511,6
512,4
513,3
514,6
515,6
516,0
517,2
518,0
519,1
520,3
521,6
522,6
523,1
524,5
525,6
526,2
527,4
528,4
529,4
530,5
531,4
532,4
533,2
534,3
535,6
536,0
537,2
538,5
539,2
540,0
541,4
542,4
543,0
544,0
545,0
546,0
547,3
548,1
549,2
550,3
551,3
552,2
553,2
554,3
555,2
556,2
557,5
558,2
559,3
560,5
561,5
562,4
563,3
564,0
565,2
566,3
567,4
568,3
569,3
570,3
571,4
572,2
573,5
574,2
575,5
576,5
577,4
578,5
579,0
580,2
581,3
582,2
583,5
584,6
585,3
586,4
587,2
588,4
589,4
590,0
591,4
592,5
593,6
594,4
595,3
596,2
597,6
598,2
599,6
600,6
601,5
602,4
603,6
604,4
605,0
606,6
607,0
608,2
609,3
610,3
611,6
612,2
613,3
614,3
615,4
616,4
617,3
618,4
619,5
620,6
621,3
622,2
623,0
624,5
625,6
626,6
627,3
628,4
629,5
630,5
631,3
632,4
633,0
634,3
635,3
636,6
637,4
638,4
639,5
640,3
641,3
642,4
643,3
644,2
645,0
646,4
647,3
648,3
649,4
650,4
651,5
652,0
653,5
654,4
655,2
656,0
657,4
658,3
659,6
660,2
661,3
662,3
663,4
664,3
665,3
666,3
667,2
668,4
669,4
670,4
671,2
672,3
673,3
674,3
675,3
676,2
677,0
678,2
679,2
680,5
681,3
682,0
683,3
684,4
685,3
686,3
687,0
688,4
689,4
690,3
691,3
692,4
693,4
694,2
695,5
696,0
697,2
698,0
699,5
700,4
701,5
702,5
703,5
704,3
705,0
706,3
707,4
708,2
709,4
710,2
711,3
712,5
713,5
714,4
715,4
716,3
717,2
718,5
719,4
720,3
721,2
722,2
723,0
724,3
725,5
726,3
727,6
728,6
729,6
730,4
731,2
732,2
733,0
734,2
735,3
736,3
737,4
738,3
739,3
740,2
741,0
742,3
743,4
744,0
745,2
746,5
747,3
748,4
749,3
750,3
751,2
752,2
753,0
754,3
755,2
756,2
757,2
758,3
759,3
760,0
761,6
762,3
763,5
764,3
765,5
766,3
767,5
768,5
769,2
770,3
771,3
772,3
773,2
774,2
775,0
776,2
777,3
778,3
779,4
780,2
781,0
782,2
783,2
784,6
785,4
786,2
787,3
788,3
789,4
790,4
791,3
792,2
793,3
794,3
795,3
796,3
797,4
798,0
799,4
800,0
801,0
802,3
803,3
804,3
805,2
806,0
807,0
808,2
809,2
810,2
811,5
812,3
813,2
814,4
815,5
816,3
817,5
818,2
819,3
820,2
821,3
822,2
823,3
824,3
825,3
826,6
827,4
828,2
829,3
830,3
831,6
832,6
833,2
834,3
835,2
836,4
837,3
838,4
839,4
840,2
841,0
842,0
843,6
844,0
845,3
846,4
847,0
848,0
849,4
850,2
851,2
852,2
853,2
854,4
855,0
856,2
857,5
858,3
859,2
860,3
861,6
862,6
863,0
864,3
865,3
866,6
867,2
868,0
869,2
870,2
871,6
872,4
873,4
874,4
875,5
876,3
877,3
878,6
879,0
880,0
881,4
882,4
883,0
884,5
885,0
886,3
887,2
888,4
889,3
890,2
891,0
892,2
893,3
894,2
895,3
896,2
897,2
898,6
899,6
900,3
901,3
902,6
903,3
904,4
905,6
906,3
907,2
908,3
909,2
910,5
911,6
912,4
913,3
914,2
915,6
916,3
917,3
918,2
919,2
920,3
921,0
922,2
923,4
924,4
925,2
926,3
927,4
928,0
929,4
930,6
931,6
932,0
933,0
934,2
935,3
936,2
937,3
938,3
939,2
940,4
941,3
942,0
943,3
944,0
945,4
946,3
947,3
948,0
949,6
950,2
951,4
952,0
953,4
954,6
955,3
956,4
957,3
958,4
959,0
960,3
961,5
962,6
963,3
964,5
965,6
966,2
967,4
968,3
969,2
970,2
971,5
972,5
973,4
974,4
975,2
976,3
977,2
978,4
979,3
980,3
981,6
982,3
983,2
984,6
985,5
986,4
987,3
988,2
989,4
990,3
991,0
992,2
993,2
994,3
995,3
996,3
997,3
998,5
999,4
1000,4
1001,4
1002,3
1003,0
1004,4
1005,5
1006,0
1007,3
1008,0
1009,6
1010,6
1011,5
1012,3
1013,0
1014,3
1015,3
1016,0
1017,4
1018,4
1019,4
1020,5
1021,0
1022,3
1023,2
1024,5
1025,2
1026,2
1027,3
1028,2
1029,2
1030,5
1031,5
1032,3
1033,3
1034,5
1035,4
1036,6
1037,0
1038,3
1039,3
1040,2
1041,2
1042,2
1043,6
1044,3
1045,3
1046,4
1047,2
1048,3
1049,3
1050,4
1051,2
1052,2
1053,0
1054,0
1055,3
1056,2
1057,4
1058,0
1059,4
1060,3
1061,3
1062,0
1063,4
1064,6
1065,4
1066,0
1067,4
1068,0
1069,4
1070,3
1071,3
1072,0
1073,2
1074,3
1075,3
1076,5
1077,6
1078,2
1079,4
1080,2
1081,4
1082,5
1083,0
1084,3
1085,5
1086,0
1087,2
1088,6
1089,6
1090,2
1091,2
1092,3
1093,3
1094,5
1095,2
1096,3
1097,3
1098,4
1099,5
1100,0
1101,0
1102,6
1103,0
1104,5
1105,2
1106,0
1107,0
1108,4
1109,3
1110,3
1111,2
1112,3
1113,3
1114,2
1115,5
1116,2
1117,3
1118,2
1119,3
1120,3
1121,4
1122,0
1123,3
1124,3
1125,4
1126,2
1127,2
1128,0
1129,0
1130,5
1131,2
1132,6
1133,4
1134,3
1135,5
1136,3
1137,4
1138,5
1139,6
1140,3
1141,4
1142,2
1143,0
1144,6
1145,4
1146,6
1147,4
1148,3
1149,0
1150,5
1151,2
1152,2
1153,5
1154,4
1155,3
1156,3
1157,2
1158,3
1159,2
1160,2
1161,2
1162,5
1163,0
1164,3
1165,2
1166,4
1167,5
1168,4
1169,2
1170,6
1171,0
1172,0
1173,4
1174,4
1175,4
1176,2
1177,3
1178,3
1179,3
1180,4
1181,3
1182,3
1183,6
1184,0
1185,3
1186,5
1187,0
1188,3
1189,5
1190,2
1191,6
1192,2
1193,6
1194,6
1195,6
1196,5
1197,6
1198,4
1199,2
1200,3
1201,6
1202,4
1203,4
1204,3
1205,6
1206,4
1207,4
1208,2
1209,2
1210,4
1211,6
1212,2
1213,0
1214,2
1215,4
1216,0
1217,4
1218,2
1219,4
1220,4
1221,4
1222,0
1223,0
1224,4
1225,4
1226,2
1227,3
1228,0
1229,3
1230,4
1231,6
1232,2
1233,4
1234,5
1235,2
1236,4
1237,5
1238,0
1239,4
1240,2
1241,4
1242,5
1243,2
1244,4
1245,6
1246,6
1247,3
1248,0
1249,4
1250,4
1251,2
1252,0
1253,3
1254,2
1255,4
1256,0
1257,4
1258,3
1259,2
1260,2
1261,6
1262,0
1263,2
1264,6
1265,2
1266,5
1267,2
1268,0
1269,4
1270,3
1271,3
1272,3
1273,2
1274,4
1275,4
1276,3
1277,0
1278,3
1279,0
1280,6
1281,2
1282,6
1283,6
1284,5
1285,2
1286,3
1287,5
1288,3
1289,5
1290,1
1291,4
1292,6
1293,3
1294,0
1295,6
1296,4
1297,4
1298,3
1299,6
1300,2
1301,0
1302,6
1303,2
1304,4
1305,5
1306,0
1307,6
1308,3
1309,3
1310,0
1311,6
1312,3
1313,0
1314,3
1315,4
1316,4
1317,0
1318,3
1319,3
1320,3
1321,3
1322,4
1323,0
1324,3
1325,3
1326,0
1327,3
1328,5
1329,0
1330,3
1331,2
1332,2
1333,6
1334,3
1335,3
1336,5
1337,5
1338,3
1339,4
1340,2
1341,4
1342,4
1343,5
1344,2
1345,6
1346,4
1347,3
1348,6
1349,6
1350,2
1351,2
1352,4
1353,1
1354,3
1355,4
1356,6
1357,4
1358,5
1359,4
1360,5
1361,4
1362,3
1363,3
1364,3
1365,5
1366,2
1367,4
1368,4
1369,3
1370,3
1371,4
1372,2
1373,3
1374,6
1375,0
1376,3
1377,4
1378,3
1379,2
1380,3
1381,1
1382,4
1383,3
1384,2
1385,5
1386,4
1387,2
1388,2
1389,6
1390,2
1391,2
1392,3
1393,4
1394,5
1395,2
1396,5
1397,3
1398,0
1399,5
1400,4
1401,3
1402,4
1403,2
1404,5
1405,2
1406,4
1407,3
1408,6
1409,5
1410,4
1411,2
1412,2
1413,5
1414,4
1415,3
1416,3
1417,3
1418,3
1419,3
1420,2
1421,0
1422,6
1423,4
1424,3
1425,0
1426,2
1427,0
1428,0
1429,5
1430,3
1431,6
1432,6
1433,3
1434,0
1435,6
1436,6
1437,4
1438,2
1439,0
1440,5
1441,5
1442,4
1443,6
1444,0
1445,4
1446,4
1447,3
1448,3
1449,5
1450,4
1451,3
1452,0
1453,4
1454,2
1455,6
1456,0
1457,3
1458,5
1459,3
1460,3
1461,3
1462,5
1463,3
1464,6
1465,2
1466,5
1467,4
1468,6
1469,0
1470,0
1471,3
1472,4
1473,4
1474,3
1475,3
1476,3
1477,6
1478,3
1479,0
1480,3
1481,0
1482,2
1483,6
1484,3
1485,0
1486,3
1487,3
1488,0
1489,0
1490,3
1491,3
1492,6
1493,2
1494,6
1495,0
1496,6
1497,3
1498,6
1499,4
1500,2
1501,0
1502,6
1503,4
1504,0
1505,4
1506,4
1507,3
1508,3
1509,5
1510,4
1511,2
1512,6
1513,2
1514,0
1515,3
1516,4
1517,4
1518,6
1519,2
1520,4
1521,3
1522,2
1523,3
1524,4
1525,0
1526,4
1527,4
1528,5
1529,4
1530,4
1531,2
1532,4
1533,2
1534,3
1535,2
1536,6
1537,4
1538,3
1539,5
1540,1
1541,0
1542,3
1543,5
1544,5
1545,4
1546,4
1547,4
1548,3
1549,4
1550,4
1551,2
1552,4
1553,4
1554,2
1555,4
1556,3
1557,0
1558,3
1559,6
1560,6
1561,2
1562,4
1563,4
1564,4
1565,4
1566,0
1567,4
1568,3
1569,5
1570,0
1571,3
1572,4
1573,0
1574,5
1575,4
1576,4
1577,0
1578,6
1579,2
1580,3
1581,6
1582,4
1583,4
1584,2
1585,0
1586,4
1587,2
1588,6
1589,6
1590,4
1591,2
1592,5
1593,4
1594,4
1595,3
1596,0
1597,3
1598,6
1599,3
1600,4
1601,3
1602,4
1603,3
1604,6
1605,2
1606,0
1607,2
1608,2
1609,4
1610,3
1611,2
1612,4
1613,2
1614,4
1615,0
1616,4
1617,3
1618,2
1619,3
1620,4
1621,2
1622,5
1623,0
1624,6
1625,3
1626,3
1627,5
1628,3
1629,2
1630,0
1631,4
1632,5
1633,2
1634,2
1635,4
1636,0
1637,0
1638,2
1639,2
1640,3
1641,0
1642,3
1643,3
1644,2
1645,3
1646,2
1647,2
1648,3
1649,3
1650,3
1651,3
1652,6
1653,3
1654,3
1655,4
1656,0
1657,3
1658,4
1659,6
1660,6
1661,2
1662,5
1663,6
1664,0
1665,5
1666,1
1667,5
1668,5
1669,5
1670,5
1671,3
1672,2
1673,5
1674,5
1675,4
1676,6
1677,3
1678,4
1679,3
1680,4
1681,6
1682,3
1683,3
1684,0
1685,3
1686,0
1687,6
1688,6
1689,3
1690,4
1691,4
1692,0
1693,6
1694,0
1695,6
1696,4
1697,2
1698,3
1699,4
1700,3
1701,5
1702,2
1703,0
1704,3
1705,4
1706,0
1707,4
1708,3
1709,4
1710,3
1711,6
1712,2
1713,6
1714,4
1715,0
1716,2
1717,3
1718,0
1719,2
1720,6
1721,4
1722,3
1723,0
1724,2
1725,6
1726,6
1727,4
1728,2
1729,2
1730,6
1731,4
1732,3
1733,3
1734,4
1735,5
1736,4
1737,6
1738,5
1739,0
1740,4
1741,5
1742,0
1743,5
1744,6
1745,4
1746,4
1747,5
1748,4
1749,0
1750,3
1751,0
1752,0
1753,3
1754,4
1755,5
1756,6
1757,4
1758,6
1759,1
1760,0
1761,4
1762,2
1763,2
1764,3
1765,0
1766,4
1767,4
1768,2
1769,3
1770,3
1771,4
1772,2
1773,0
1774,0
1775,6
1776,6
1777,2
1778,0
1779,2
1780,6
1781,4
1782,3
1783,5
1784,0
1785,2
1786,4
1787,3
1788,0
1789,3
1790,5
1791,6
1792,4
1793,3
1794,3
1795,6
1796,3
1797,0
1798,5
1799,3
1800,6
1801,3
1802,2
1803,0
1804,4
1805,6
1806,6
1807,2
1808,0
1809,4
1810,4
1811,2
1812,6
1813,5
1814,2
1815,4
1816,2
1817,0
1818,3
1819,5
1820,4
1821,4
1822,4
1823,0
1824,2
1825,2
1826,2
1827,5
1828,0
1829,3
1830,2
1831,4
1832,3
1833,5
1834,3
1835,3
1836,2
1837,0
1838,3
1839,5
1840,4
1841,2
1842,3
1843,0
1844,3
1845,0
1846,3
1847,4
1848,4
1849,2
1850,0
1851,4
1852,2
1853,2
1854,4
1855,0
1856,4
1857,3
1858,4
1859,5
1860,4
1861,0
1862,4
1863,3
1864,0
1865,2
1866,3
1867,4
1868,4
1869,3
1870,4
1871,3
1872,4
1873,0
1874,2
1875,2
1876,3
1877,4
1878,3
1879,3
1880,3
1881,2
1882,5
1883,2
1884,3
1885,4
1886,4
1887,5
1888,2
1889,6
1890,4
1891,6
1892,4
1893,3
1894,2
1895,3
1896,2
1897,4
1898,3
1899,4
1900,4
1901,4
1902,3
1903,3
1904,5
1905,3
1906,0
1907,4
1908,2
1909,6
1910,5
1911,4
1912,3
1913,3
1914,4
1915,0
1916,4
1917,6
1918,0
1919,2
1920,4
1921,5
1922,5
1923,4
1924,2
1925,3
1926,4
1927,3
1928,3
1929,2
1930,4
1931,3
1932,3
1933,2
1934,5
1935,0
1936,1
1937,4
1938,2
1939,4
1940,4
1941,3
1942,4
1943,2
1944,3
1945,4
1946,4
1947,4
1948,2
1949,3
1950,6
1951,5
1952,0
1953,4
1954,4
1955,4
1956,2
1957,6
1958,0
1959,3
1960,0
1961,6
1962,3
1963,6
1964,0
1965,2
1966,2
1967,3
1968,4
1969,2
1970,0
1971,6
1972,4
1973,6
1974,3
1975,0
1976,2
1977,2
1978,5
1979,3
1980,3
1981,5
1982,3
1983,3
1984,2
1985,6
1986,3
1987,2
1988,4
1989,2
1990,6
1991,0
1992,3
1993,3
1994,0
1995,3
1996,4
1997,3
1998,4
1999,0
2000,4
2001,3
2002,6
2003,2
2004,4
2005,2
2006,2
2007,2
2008,3
2009,4
2010,5
2011,3
2012,4
2013,4
2014,6
2015,5
2016,5
2017,3
2018,3
2019,3
2020,2
2021,2
2022,3
2023,4
2024,0
2025,5
2026,3
2027,3
2028,3
2029,2
2030,0
2031,2
2032,3
2033,3
2034,6
2035,4
2036,2
2037,3
2038,6
2039,0
2040,2
2041,3
2042,6
2043,3
2044,0
2045,3
2046,0
2047,3
2048,3
2049,2
2050,2
2051,3
2052,3
2053,4
2054,3
2055,1
2056,0
2057,3
2058,3
2059,4
2060,5
2061,6
2062,2
2063,3
2064,0
2065,5
2066,3
2067,3
2068,3
2069,4
2070,0
2071,3
2072,5
2073,3
2074,3
2075,3
2076,3
2077,2
2078,6
2079,5
2080,4
2081,0
2082,6
2083,0
2084,3
2085,4
2086,5
2087,0
2088,5
2089,3
2090,0
2091,2
2092,5
2093,3
2094,3
2095,6
2096,5
2097,3
2098,2
2099,6
2100,2
2101,2
2102,6
2103,6
2104,5
2105,0
2106,2
2107,4
2108,3
2109,4
2110,3
2111,0
2112,6
2113,2
2114,2
2115,6
2116,6
2117,4
2118,3
2119,3
2120,3
2121,0
2122,6
2123,3
2124,0
2125,4
2126,2
2127,3
2128,2
2129,5
2130,5
2131,3
2132,4
2133,4
2134,0
2135,0
2136,4
2137,0
2138,2
2139,2
2140,5
2141,2
2142,4
2143,3
2144,2
2145,0
2146,2
2147,4
2148,4
2149,3
2150,3
2151,6
2152,2
2153,4
2154,5
2155,5
2156,0
2157,5
2158,4
2159,3
2160,5
2161,0
2162,0
2163,5
2164,6
2165,6
2166,5
2167,5
2168,2
2169,0
2170,3
2171,3
2172,3
2173,3
2174,4
2175,4
2176,4
2177,6
2178,4
2179,0
2180,0
2181,3
2182,2
2183,4
2184,3
2185,6
2186,3
2187,3
2188,4
2189,2
2190,3
2191,3
2192,6
2193,6
2194,4
2195,3
2196,0
2197,0
2198,3
2199,0
2200,3
2201,3
2202,3
2203,0
2204,2
2205,4
2206,3
2207,4
2208,0
2209,0
2210,2
2211,6
2212,4
2213,6
2214,3
2215,3
2216,2
2217,2
2218,3
2219,5
2220,0
2221,2
2222,0
2223,1
2224,5
2225,3
2226,5
2227,3
2228,0
2229,3
2230,0
2231,2
2232,4
2233,6
2234,6
2235,6
2236,5
2237,4
2238,2
2239,0
2240,6
2241,6
2242,0
2243,5
2244,5
2245,6
2246,5
2247,4
2248,5
2249,0
2250,6
2251,3
2252,2
2253,6
2254,0
2255,4
2256,6
2257,4
2258,4
2259,2
2260,2
2261,5
2262,0
2263,2
2264,6
2265,0
2266,2
2267,4
2268,6
2269,3
2270,4
2271,3
2272,2
2273,3
2274,5
2275,3
2276,3
2277,4
2278,2
2279,2
2280,0
2281,5
2282,0
2283,3
2284,6
2285,5
2286,2
2287,0
2288,2
2289,3
2290,0
2291,0
2292,6
2293,0
2294,4
2295,0
2296,3
2297,4
2298,3
2299,3
2300,1
2301,4
2302,0
2303,5
2304,3
2305,4
2306,4
2307,0
2308,2
2309,4
2310,3
2311,5
2312,2
2313,3
2314,0
2315,5
2316,5
2317,2
2318,3
2319,2
2320,3
2321,3
2322,5
2323,5
2324,0
2325,4
2326,0
2327,5
2328,0
2329,0
2330,5
2331,0
2332,3
2333,0
2334,4
2335,2
2336,3
2337,3
2338,2
2339,0
2340,0
2341,4
2342,2
2343,0
2344,4
2345,2
2346,2
2347,3
2348,3
2349,3
2350,2
2351,4
2352,2
2353,2
2354,2
2355,6
2356,5
2357,2
2358,0
2359,4
2360,0
2361,4
2362,4
2363,0
2364,4
2365,3
2366,0
2367,4
2368,1
2369,2
2370,4
2371,4
2372,0
2373,5
2374,4
2375,6
2376,3
2377,3
2378,4
2379,4
2380,3
2381,6
2382,4
2383,5
2384,4
2385,0
2386,3
2387,4
2388,3
2389,6
2390,2
2391,5
2392,3
2393,0
2394,3
2395,0
2396,0
2397,3
2398,3
2399,0
2400,5
2401,3
2402,0
2403,3
2404,3
2405,4
2406,2
2407,6
2408,2
2409,4
2410,2
2411,3
2412,4
2413,5
2414,3
2415,4
2416,2
2417,3
2418,2
2419,4
2420,4
2421,0
2422,2
2423,3
2424,5
2425,4
2426,0
2427,2
2428,2
2429,2
2430,3
2431,0
2432,2
2433,0
2434,3
2435,4
2436,4
2437,4
2438,3
2439,3
2440,3
2441,4
2442,3
2443,3
2444,2
2445,0
2446,4
2447,6
2448,0
2449,0
2450,3
2451,3
2452,6
2453,3
2454,3
2455,3
2456,3
2457,3
2458,5
2459,2
2460,2
2461,6
2462,4
2463,3
2464,4
2465,3
2466,3
2467,0
2468,4
2469,0
2470,6
2471,3
2472,3
2473,4
2474,6
2475,0
2476,5
2477,4
2478,0
2479,4
2480,6
2481,4
2482,3
2483,2
2484,3
2485,6
2486,4
2487,3
2488,2
2489,0
2490,3
2491,3
2492,6
2493,2
2494,3
2495,6
2496,3
2497,0
2498,3
2499,2
2500,3
2501,4
2502,4
2503,5
2504,3
2505,0
2506,3
2507,2
2508,4
2509,6
2510,0
2511,5
2512,5
2513,3
2514,5
2515,6
2516,5
2517,0
2518,4
2519,2
2520,5
2521,4
2522,3
2523,4
2524,2
2525,6
2526,6
2527,6
2528,4
2529,5
2530,5
2531,0
2532,0
2533,3
2534,3
2535,4
2536,0
2537,3
2538,3
2539,0
2540,5
2541,3
2542,3
2543,2
2544,5
2545,6
2546,0
2547,2
2548,4
2549,5
2550,3
2551,3
2552,4
2553,3
2554,3
2555,3
2556,0
2557,4
2558,6
2559,3
2560,3
2561,0
2562,2
2563,2
2564,3
2565,2
2566,4
2567,5
2568,3
2569,6
2570,0
2571,4
2572,4
2573,4
2574,4
2575,4
2576,5
2577,0
2578,3
2579,4
2580,4
2581,5
2582,4
2583,0
2584,4
2585,5
2586,6
2587,0
2588,0
2589,2
2590,6
2591,5
2592,3
2593,3
2594,3
2595,3
2596,3
2597,2
2598,3
2599,0
2600,6
2601,4
2602,4
2603,2
2604,0
2605,3
2606,5
2607,6
2608,3
2609,3
2610,5
2611,6
2612,0
2613,3
2614,0
2615,3
2616,0
2617,0
2618,1
2619,0
2620,4
2621,3
2622,4
2623,6
2624,3
2625,3
2626,3
2627,5
2628,4
2629,5
2630,6
2631,2
2632,0
2633,0
2634,0
2635,6
2636,2
2637,0
2638,2
2639,5
2640,3
2641,4
2642,3
2643,4
2644,4
2645,3
2646,5
2647,2
2648,4
2649,0
2650,5
2651,6
2652,5
2653,6
2654,2
2655,3
2656,6
2657,5
2658,3
2659,4
2660,4
2661,0
2662,4
2663,2
2664,6
2665,2
2666,2
2667,2
2668,3
2669,4
2670,2
2671,0
2672,4
2673,2
2674,3
2675,2
2676,4
2677,3
2678,3
2679,4
2680,3
2681,4
2682,3
2683,2
2684,3
2685,5
2686,4
2687,2
2688,0
2689,2
2690,3
2691,0
2692,3
2693,4
2694,0
2695,6
2696,3
2697,4
2698,5
2699,4
2700,6
2701,6
2702,2
2703,3
2704,2
2705,5
2706,2
2707,3
2708,4
2709,4
2710,0
2711,3
2712,2
2713,4
2714,4
2715,5
2716,5
2717,2
2718,5
2719,4
2720,4
2721,2
2722,0
2723,3
2724,2
2725,0
2726,3
2727,4
2728,6
2729,3
2730,3
2731,0
2732,6
2733,3
2734,3
2735,4
2736,2
2737,3
2738,6
2739,2
2740,5
2741,3
2742,5
2743,3
2744,3
2745,4
2746,2
2747,0
2748,2
2749,3
2750,6
2751,5
2752,4
2753,6
2754,3
2755,4
2756,2
2757,1
2758,0
2759,0
2760,4
2761,5
2762,3
2763,5
2764,4
2765,0
2766,4
2767,0
2768,4
2769,5
2770,2
2771,2
2772,3
2773,4
2774,4
2775,5
2776,1
2777,2
2778,2
2779,3
2780,6
2781,5
2782,3
2783,6
2784,3
2785,5
2786,2
2787,3
2788,0
2789,6
2790,3
2791,4
2792,4
2793,0
2794,0
2795,3
2796,0
2797,4
2798,2
2799,3
2800,4
2801,6
2802,3
2803,3
2804,6
2805,0
2806,5
2807,3
2808,6
2809,2
2810,0
2811,2
2812,4
2813,0
2814,3
2815,6
2816,2
2817,4
2818,3
2819,4
2820,6
2821,4
2822,0
2823,2
2824,3
2825,2
2826,3
2827,4
2828,4
2829,2
2830,4
2831,4
2832,6
2833,3
2834,5
2835,5
2836,4
2837,4
2838,2
2839,3
2840,5
2841,3
2842,6
2843,1
2844,4
2845,3
2846,3
2847,4
2848,3
2849,5
2850,0
2851,4
2852,5
2853,5
2854,4
2855,6
2856,6
2857,3
2858,4
2859,6
2860,6
2861,2
2862,6
2863,0
2864,3
2865,4
2866,4
2867,0
2868,4
2869,2
2870,2
2871,3
2872,3
2873,2
2874,3
2875,3
2876,3
2877,2
2878,0
2879,0
2880,5
2881,4
2882,3
2883,3
2884,0
2885,5
2886,4
2887,6
2888,0
2889,2
2890,4
2891,2
2892,1
2893,3
2894,0
2895,0
2896,4
2897,2
2898,3
2899,2
2900,3
2901,2
2902,3
2903,4
2904,6
2905,0
2906,2
2907,5
2908,2
2909,4
2910,4
2911,2
2912,5
2913,2
2914,2
2915,3
2916,2
2917,0
2918,6
2919,4
2920,3
2921,6
2922,2
2923,3
2924,3
2925,0
2926,4
2927,4
2928,4
2929,3
2930,4
2931,3
2932,0
2933,3
2934,4
2935,4
2936,2
2937,2
2938,4
2939,0
2940,2
2941,0
2942,4
2943,2
2944,3
2945,4
2946,4
2947,3
2948,5
2949,3
2950,4
2951,3
2952,3
2953,3
2954,2
2955,3
2956,6
2957,3
2958,3
2959,4
2960,3
2961,3
2962,2
2963,4
2964,0
2965,4
2966,2
2967,4
2968,4
2969,4
2970,2
2971,3
2972,4
2973,5
2974,3
2975,4
2976,3
2977,6
2978,3
2979,4
2980,6
2981,4
2982,0
2983,6
2984,0
2985,0
2986,2
2987,0
2988,0
2989,3
2990,2
2991,3
2992,2
2993,4
2994,3
2995,5
2996,3
2997,6
